"OriginLatitude","OriginLongitude","OriginTimeBP","Log10InjectFrequency","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate"
36.83511188572267,28.616706211749772,6082.8660965675,-1.3074958934831016,0.007701134259277053,0.026926195682636166,0.17296140610163335,1.907638756142514,1.7134939064700114,1.3974283167826242,2.043341607287289,1118.9520482855703,0.0015988535060635911
48.077346641397625,10.67199035363443,6742.840244047689,-1.0877146412114445,0.008366006481293212,0.04334781904921373,0.0888553050184919,1.8503292227426167,1.1812014892269145,1.2499039101001674,2.326634487804674,1890.4059748317152,0.00404141835100667
42.640838651590634,0.4170007940477234,7000.512342990135,-2.958734177341397,0.010454880900523955,0.05989230836064588,0.17272954556194342,1.201421497053246,1.2720298852693503,0.8575126723469441,2.01604658519443,555.146355455165,0.006626675783880063
41.99186864310498,29.601717382874384,5122.224560494774,-1.449527371372541,0.006123848924072524,0.020841449639074923,0.06562918099522652,2.084828964126813,1.3403342545824664,1.2154972152789547,1.0585643183744544,269.7133834841634,0.012849784247281386
59.04122468060378,33.60325636018402,7409.244303226671,-1.2204767648946708,0.00439966921837998,0.031159142621280556,0.038099567315274495,1.6269169533897243,0.6699878100411232,1.0714853265407052,1.0173245086560516,1362.7461129543601,0.017928997387601224
42.76283371990883,-7.6168326024315,6451.815819805741,-1.4910942689066764,0.0034809564705691595,0.019574975353559534,0.026895417737340974,1.3981679057921303,1.7613551656273685,0.9588153102558219,2.0124556118474204,722.2791049305921,0.0012232381091451972
48.598258973890935,2.2987154191401755,6164.385079570432,-1.1894412137440828,0.011673821382576121,0.003525546588155808,0.1998762625858413,1.606010948235636,1.2919920651549939,0.6534194311072864,0.9618339965746653,1402.1660816532124,0.012226619149203689
60.68397087664365,29.06497438676991,6677.166463803329,-1.3694854655579674,0.003174451342612854,0.05819014178385994,0.2947020733062701,2.0752294907954063,1.7560845069693898,1.227347662751923,1.505738959292969,1991.7567673531141,0.0019004993412733606
52.53631459257261,5.815975307466143,8548.05127176994,-2.8976157615490132,0.00607898853910488,0.025951083544956313,0.16620288419667206,1.032990024025446,1.3551904248614222,1.2266288605606268,1.8084714762193557,1853.3633412062716,0.012202061455880639
47.55734291505808,7.499718210190291,7988.659491375102,-1.0190018081857435,0.012148323069596602,0.037184443408528035,0.2221333629140259,1.1497193910606849,0.66485207707706,0.5709395166693215,0.848978404334146,1628.5723626562344,0.0161900324385882
42.50901733817169,13.02493157344205,7418.312191045796,-1.295989780637159,0.0010061449236269115,0.006354937987026776,0.04958758569260636,1.3810706301750109,0.7087219824767109,0.9650154640944453,1.2833281704457733,219.72037253670783,0.005769680873911955
38.16448829156257,-6.513895720130468,5502.740243484539,-1.0926641910288728,0.013638073584804702,0.04029941050509319,0.06545335594509367,1.8069592000640509,1.380977206137951,0.8354713050745025,2.0384986434517165,264.02819920042873,0.01960674798327127
50.93129399887941,2.9335163611448767,8131.142687078943,-1.549057580020904,0.0097288490498029,0.055942549658911,0.27620341286482725,1.1615262670079096,1.5304357083849534,0.5343838279132903,1.8394105482804537,1986.1159871079797,0.01812041057990071
61.99142960327837,5.793842154568166,5537.075741188677,-2.152580304266025,0.014998177055682252,0.01788750669823631,0.05969790095746467,1.0790909726967108,1.2194450691089485,0.5223558651887833,1.3619581013340074,1501.29009043925,0.0053515206660654305
36.02408629705987,2.8310749796766217,5289.92034282097,-1.7934775656170219,0.003799417753608277,0.04296427182486227,0.18779401611301585,1.387085259589713,1.6715301184740405,1.3444197047767685,0.9768415858903421,810.9810947910265,0.014219374203874851
45.7824760665403,20.74472534714681,6602.870129859616,-2.922317714691628,0.006679101655460359,0.015502478671965955,0.11046925126643685,1.101524241613486,0.7871937171821551,0.5714769988529865,1.1195462114174073,1337.1137739315877,0.009994920429056786
36.75924795212982,-4.088834651175282,6823.5727547997785,-1.6446256399170842,0.013423524347335474,0.0009270829497739408,0.029198240841276125,1.573616553059351,1.1637165008577226,0.5291835702979469,1.1516972236426437,1933.815904362202,0.013976039128213694
41.537347033275594,24.49535615573841,8134.967537393382,-1.0363885728633528,0.008023626135906452,0.05424950998290104,0.23518919263808633,1.9189908635279038,1.0537466782598328,0.7132284042611113,1.1099466035506134,1797.2808750957695,0.013901506173798985
44.49888560578064,12.093174938697949,6174.024034628911,-2.5076048528678725,0.0010516455561663041,0.058598598172570786,0.2513690712308772,1.637231646316556,1.5390404091479903,0.7524309270214872,2.1260438419978565,834.9307964084019,0.006231010152521602
37.612593607158225,-7.636330843033008,9075.779187734683,-1.877421769310863,0.003160433389662386,0.02138406375454302,0.2695045001969793,1.3802900865047054,1.1997877577650609,0.8875274949830171,1.5613490244962507,1891.682071353765,0.014644558826327704
52.676200667848846,18.24988146961232,7282.281358439412,-2.7394306509287567,0.006704188481658698,0.015348581758799468,0.15341429544365842,0.8594217434883175,1.5569035919025083,0.7240128927383048,1.0193822661811092,446.1756345572332,0.012599454881076451
48.675009744380304,10.683659441231836,5048.940957678358,-2.1618946974333846,0.01004416596079804,0.0233986650488794,0.14598631221576874,1.7080434297901823,0.9822323502657344,0.40249917723742146,1.1438079487759356,961.369421566268,0.0062784931119263115
50.667819801730644,27.282411885934152,8193.985156318167,-1.240243965289734,0.0139986772061237,0.001425942239509479,0.13947799004542846,1.2995078804566396,0.8468649654606123,0.8367549959770894,1.1764055338175197,1200.0979099271344,0.005325817041117778
50.935038841797265,-9.82261728356665,6508.306101152985,-1.4556320766099753,0.008228842392431664,0.02277227678285671,0.25175849085547697,0.9837781563851631,0.9043592573867003,0.97819436974295,1.9811115347016872,1618.599918610607,0.0051384977489091765
54.976863335472515,23.787635271357278,6929.370389997468,-2.7862559032353738,0.003554518583629267,0.04848865519027022,0.2907155135088407,1.3371615360755331,1.628574375202274,0.45658154733960565,2.1881635543036624,1492.9939844969292,0.005484931576152468
45.088087243623484,31.278105401063513,6014.818645570838,-2.8979443641107854,0.005383495889385518,0.005983987509135251,0.09876044179429486,1.1372196807352215,1.1538716849405002,1.0087321164172547,2.023563918493691,1134.340356522785,0.007991278493860108
43.11058241242537,12.224002048012457,8222.871953710428,-2.564955218894745,0.0012085986701146755,0.018705432876865165,0.27888788771573164,1.7726522515197303,1.2746550831452559,0.900502683225278,1.6873550578890355,1001.6455405362765,0.009750702981870071
45.34141124215204,10.879881607928846,5902.198129596367,-2.502048273618217,0.00634621798064648,0.005229714477330116,0.05468224255630449,1.138529162304199,1.211087118574574,0.47423988376727466,1.8242503147337576,1597.811598813204,0.008796175895685262
52.3737576698673,5.773985825677048,5281.407960455431,-2.865545780754875,0.006724024350308188,0.03986766651078063,0.06378581281395648,1.730708289897089,0.9963855710789024,0.4935573514471939,1.481843136951559,763.8989451354017,0.014338639032015786
44.41012840633724,28.920065318732064,6617.20049511193,-2.05377881754629,0.006349845156215042,0.059990382350997344,0.18770466363707877,1.998421675987519,1.3386129468890282,0.6355882800695775,1.4270637034236153,787.3790772450353,0.009878309979186822
46.12475359596209,6.743980133379711,5392.766328760843,-2.7559515345395647,0.00298164666202401,0.00897562458423347,0.29800221749400935,1.2983454346546603,0.6122485741237753,1.2811067993284226,1.470571822632834,658.415066646055,0.003919642412952178
38.943118673584436,27.693836834288366,7897.81206117085,-2.843444532363459,0.01135418492086387,0.04763488903291364,0.06126624859575755,1.0095047207412997,1.1265068502931537,1.0596896673944272,1.7016861677860653,1974.5441398890612,0.009988073775681054
38.768677372863536,13.695601332143486,5507.414104028264,-1.0297861027324111,0.004564085000786969,0.02910738651328796,0.23388573593411252,0.8598388091660818,1.1805680714054656,1.3162610406889865,0.8528334011741716,1406.1036749869675,0.016565670760200338
41.77525333010816,14.075822940531435,6514.002125218569,-1.9009913199821202,0.007094627753349583,0.023829067911627755,0.15748262881434427,1.8502730026331697,1.6054667213816265,1.1596439629705106,1.924313842983318,885.0859629224694,0.018426079307724094
41.876955587057445,14.369897109925356,6251.497434748438,-2.236133469470913,0.006598437582775743,0.04376012813095081,0.2627058569450432,1.205589637132674,0.6515314702582622,1.0714902973330391,1.4670861581421124,1319.703533531951,0.009956645432112846
52.46600384068409,23.535932489691447,6596.373682210908,-1.6263019186142542,0.005378105367303945,0.045451336157839785,0.04710421820937684,1.6700590062412144,1.3221699569846335,0.8519697618876311,1.5861784219278623,1517.2247333812327,0.0019067520634582769
45.39181525731632,20.677300492854062,5676.061696011616,-1.4280210200752008,0.004428303826893136,0.0309336312280818,0.19652271247410258,0.8637426270329277,1.7767812777547602,0.6439805761531895,0.8949786081393243,436.7180664995236,0.008594863282591772
41.10128013756971,25.458561306590195,5785.019821639447,-1.666092917882727,0.013921990084592134,0.018163380116354544,0.12026680745127659,1.3733081256490252,1.7280389726114314,0.9051267831566401,2.1612410315109467,859.2926967327785,0.0012956200664725737
42.65955281740797,11.981664956817504,7875.41933530819,-2.4342025492744717,0.007112424708350408,0.048805140983763824,0.14539643300009783,1.0320630300149751,0.8051713943326538,1.2146414539417336,2.0920560953349354,1686.922152798659,0.01802375660574376
41.03840329632274,26.49435958830731,7939.888126408917,-1.2254006089382208,0.0011299007071160472,0.03197378072918106,0.23336434191633393,1.9340035460545333,1.4655943946215355,1.226504067409722,2.1149152550922876,412.205980160973,0.00406162145790645
48.8026485372393,25.95763490601759,8487.449471880589,-2.0276540413324815,0.005905060269370513,0.019736708191244297,0.20585774233842802,2.019592959327361,1.0284766653808273,1.1002183560603134,1.345916118636595,1014.536024263803,0.0009393448471656196
51.36186712982007,32.185403035571326,5462.638206950158,-1.6514521418642838,0.00813987420529039,0.013241348245609056,0.1225763999362815,1.7834519070519603,1.3020747731848674,0.7560205929916491,1.094005801330019,6.8647605907736775,0.019253997217837604
52.625179248931566,16.6561636393304,7172.071607130064,-2.891093778677624,0.000060844261435911706,0.054016012919389844,0.2646931951815089,1.1812272389342326,1.1652878114379692,1.188209839174317,2.275530876757616,1324.2344505699232,0.001308691062835896
49.39941184044881,29.918807043140117,6448.032064428686,-1.2208411236498735,0.011848370691425192,0.007123094980138602,0.19792155199258965,2.0278403213027922,0.7080765126037653,0.5449816478452733,1.6623931472514022,758.0446914218486,0.007937204267459457
43.883241746346236,9.574069388632498,6891.797407372721,-1.4533556258937002,0.007245308138352212,0.0059117052657082425,0.25071715420115137,1.0142754783481474,1.6686336664922579,0.6900762552051433,2.1665644981457928,19.478609069982333,0.018487628861059355
40.84716597701128,-5.444795844063494,8077.998135831614,-2.7615923823778705,0.00971850233449755,0.03019955355927608,0.04355294633043098,2.123575215940243,1.6559549909205689,0.5579731042278432,1.8061524746251119,1447.3339143439246,0.008223936163205142
57.35282732114664,15.006311127605159,5191.977571603372,-1.394485223245574,0.0023305532859947994,0.033010132937032796,0.14965159537838593,1.7446373571016573,1.0263944298143444,1.3806542157044959,1.0738530754894822,1362.970927962292,0.018920538070506733
47.58798136979047,29.423898333055185,5829.967749368136,-1.820011198606442,0.004220303354707135,0.03710467606799584,0.24690500128256657,2.0795122899866763,1.107050429499463,1.0385790562266575,1.872654632270812,749.6181550191517,0.00516069970067973
40.62314085504252,20.12530819103633,6156.786246114011,-2.690050071534701,0.00646260680205159,0.04119060970685858,0.12049393750184535,1.9816877949731606,0.9390661906915287,0.9823667543139443,2.3863899202413794,561.4545752349844,0.008828423382989272
58.25321068409164,24.15956330776319,5210.597486020943,-1.8023947155888451,0.007024194984431723,0.03919609328190056,0.23455832794473053,1.7265122190867674,1.0998006740615427,0.9255173009775925,1.4144863925480036,981.1268583478934,0.00032931815822283104
37.34102830431233,32.123085246692604,8368.652495517226,-1.2864840478026256,0.0030934764343341766,0.0512370245182727,0.2967096834551608,2.1651801910223103,1.6242267159503931,0.5454073500340205,0.822083615592577,1271.820556172018,0.01871860246235007
61.78628934748781,33.44590136815054,6621.724747935232,-1.1547505084428056,0.01276098809978616,0.03912218852729602,0.06250783215847622,1.5020450484951382,1.2146708611743815,0.9359130330945145,1.890604095873652,1833.8439801434938,0.017738972792273287
47.14170385743316,24.59856065426687,8630.271868872966,-1.4810314645414437,0.005525429924683471,0.048390470272705405,0.11198671709428448,1.0558185691233208,1.6484447840921352,1.049339583649885,2.357297449001224,1053.3957222928186,0.015047623868231726
54.29505908247141,27.55020576414899,7073.314130569742,-1.272622056845079,0.009533488632329917,0.05288681265891052,0.03778479049371876,1.3782100936437607,1.3241152467261195,0.8306368959688822,1.4893387661468154,1519.325828799349,0.008027508734347375
38.98091950268094,16.232093656257476,8412.699844622459,-2.424505391741053,0.01037807722207496,0.052211819843923216,0.06012110384915211,1.0394632054814041,0.7074156748707862,0.47290171575739814,2.058937014487769,365.3471102499477,0.01627069301655951
48.05974415077099,17.64793589936053,5606.794730113101,-2.354599216249967,0.004518355364896881,0.013979052125609907,0.19321591270469515,1.1457288964500882,0.7144182084083958,1.2572593673463652,1.8194807030558986,106.6923798872832,0.0024282255030409062
47.82348586683129,18.11458401138689,6628.952186867258,-2.5716989802457713,0.005473565169747788,0.03569476925924314,0.2705616972436809,1.5440232172010397,1.4392851611237665,0.5447673401615002,0.9388579675462146,320.4718983615122,0.01822907551581969
48.587224491582994,-3.56762454151224,6224.2169273489035,-2.897403753725398,0.001544939696171559,0.04187018930900126,0.12643407655832087,0.876576645144253,0.8543980790240088,1.174464372626471,1.1984025652474042,231.16914342022676,0.0006285318823370734
53.22892742241331,17.48830964729526,7545.617938662192,-2.0135147866910508,0.003812598999854967,0.011906661816091683,0.25497189867612313,1.118661391109594,1.2872219186811062,0.583215767146798,2.299138087843804,1445.6298597163943,0.0004922054125007591
43.15765654741042,29.394269601452265,6730.065114763448,-1.9023745592705188,0.008986625606781361,0.043070508374322275,0.040177639800427066,1.6662782110085412,1.438165433054446,0.9712276380388998,0.8274220557168555,1932.9582018543983,0.002938408051848911
40.53749474300584,16.304722849146728,7893.1588830271485,-1.0221412691559078,0.008887094853350255,0.021884607318921914,0.12102368568639305,1.032319776518784,1.3874399413197227,1.2412881748871385,1.3229803462004195,140.0361151730989,0.0038691938958745854
38.49013601721703,31.968557245318596,8837.553205942973,-1.0273911358792054,0.002521877650218153,0.059977041316202455,0.2078454721589046,1.0895578053035042,1.2571864681832239,0.8802107310635879,2.1838302752413026,1481.6421046182677,0.017328630772995974
50.55306118640867,-4.79544852085693,5479.121958706852,-1.8129601362965184,0.0061720881452439836,0.029156612497205886,0.023453066310230256,1.639978101357369,0.7110417417854142,1.0805587683664928,2.0394323766322118,1222.1146284033239,0.008772701805131167
43.162779373584215,20.288485928697657,7862.625523475028,-2.246881489824273,0.00787849586849556,0.014909124098117559,0.09911031655018998,1.7813573873203539,1.3107732434218138,0.6409251368333341,1.3098686962782171,760.1009279488045,0.0055220194161123715
44.68714379392397,22.25088386801546,6969.032844442917,-2.008116989615876,0.0013389477987099285,0.0050976852166499985,0.11670210226803862,1.4134137658506691,1.110772903820891,0.9445658534481811,0.8532982060195806,1243.687569732917,0.008185385465713301
39.08596831045933,-8.06930308682115,5827.7758354805965,-2.119640602030323,0.002614690857618095,0.01166302195192629,0.16347886387731894,1.858432946657718,1.3675003560527583,1.220032099674178,1.7754261636963424,735.2799888242197,0.008183910161576881
42.89833175198506,26.69929299674183,7014.725638674493,-2.9111056950387164,0.0014923179878739178,0.052520545310254095,0.19878607612809537,1.3978087560438184,1.3319442210849568,0.6029902916391902,1.7832756804819674,1440.5315424757862,0.01709717051535312
44.459400330471446,12.858018395364248,8155.326293329233,-1.7617245845602678,0.00030426955653584884,0.030734417910549577,0.0828289952713626,1.7317021019743317,1.7945048791539169,0.7320932916199875,0.986098591043655,1960.8917379644338,0.013436203237958634
59.90084351753543,7.039455903230962,6226.502114832627,-1.2683998816327113,0.009382720511748113,0.03946794045042767,0.04016697141212368,1.6873475324608807,1.6253150357427482,1.3899983337065225,1.1761128285449942,1408.2108969598753,0.01963709390303053
41.19712092605761,-4.117224159969437,7038.074658381514,-2.27518889604299,0.006982987428872541,0.05844057745281031,0.24117525469186227,1.238172583847059,1.200925884576087,0.9968400122877152,1.6339632168707758,197.78982149259906,0.0017623088511127705
52.59274451893046,29.36048448225052,6832.638321844955,-2.2805248559789346,0.004250118882484235,0.044428340779728535,0.24417657807914642,1.1368948938724086,0.7343002627729082,0.970459942877389,2.1540989922233993,164.65665192337565,0.007049629888653146
52.747818408830696,14.517468318234386,6025.919949168452,-1.38661447329447,0.009286410333577057,0.012069728416806908,0.13373981873222385,1.9934644871095373,1.0089092778022977,1.2943917512909877,1.7446005550070147,850.4089927443812,0.0010438251836181235
44.197966819603835,22.447337123734624,5081.23804484882,-2.2783571296926723,0.012090336014703332,0.025834395657661265,0.21730472129192208,2.1452560659531374,1.6251213616441709,1.2590111546424818,1.058112935675318,1340.7670159429265,0.00809066016905995
42.04970925257189,27.286515774594495,8601.212133191171,-1.989542327789525,0.008088083429834426,0.03287120191275266,0.10954606169774793,2.069518363410221,1.6209200429216206,0.5984316964341937,0.9030314893095022,1889.9569221079616,0.016791877724856904
54.8711312012278,11.385364623664689,5167.220494296441,-2.297842840483561,0.01327343453795622,0.033796127928242194,0.04221639628813402,1.0600674222410216,0.6038255021132505,0.6348390158875464,0.8385205597312307,1715.3993739641473,0.004208071915884011
45.920665190104394,29.52529416804387,6630.535684884346,-1.865302587813665,0.009888124039351293,0.011047596143848714,0.11811944438668123,1.289168361125778,1.1198709856888558,0.616176692218766,1.4503236172657819,1247.6688888754982,0.006154663431973835
46.325147373140176,3.1801126671879105,7947.781981486066,-1.6435850293260463,0.00384401496514441,0.05893284077573299,0.23231249944748625,1.6310016948057786,1.037613962474491,1.3571071401652504,1.6439055228932176,923.9883035222905,0.01862336345834048
